Dt_Customer,YearsOfEnrollment,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,accepted_cmp_before,qtd_cmp_accepted,Cluster
2013-04-29,1,36,Graduation,Together,0,0,13,157146.0,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1
2013-07-22,1,66,PhD,Widow,0,1,57,25358.0,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,0,0,2
2014-03-08,0,36,Master,Single,1,0,77,35544.0,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-05-28,1,59,Master,Together,0,1,0,36634.0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,0,0,4
2014-02-02,0,60,PhD,Married,0,1,57,62670.0,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,0,0,2
2013-07-24,1,41,2n Cycle,Together,0,1,24,50334.0,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,0,0,3
2014-06-23,0,33,Graduation,Single,0,0,55,72066.0,1003,34,536,134,51,34,1,4,6,6,2,1,0,0,0,1,0,1,1,2,5
2013-05-02,1,55,PhD,Single,1,1,62,50729.0,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,0,0,5
2013-05-15,1,45,Graduation,Together,2,0,89,34916.0,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,0,0,5
2014-05-29,0,38,Graduation,Divorced,0,1,77,64892.0,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,0,0,5
2014-01-10,0,48,Graduation,Single,1,1,45,43602.0,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,0,0,2
2013-09-11,1,24,PhD,Single,0,0,46,33996.0,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,0,6
2013-06-19,1,28,2n Cycle,Single,1,0,80,41473.0,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-08-20,1,46,PhD,Married,0,2,60,63246.0,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,0,0,6
2013-12-29,1,54,PhD,Married,1,1,71,36732.0,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,0,0,6
2013-11-19,1,43,PhD,Married,1,0,43,69084.0,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,0,0,5
2013-02-22,1,46,PhD,Married,0,1,97,77766.0,1004,59,265,115,59,27,2,11,10,11,6,0,0,1,0,0,0,1,0,1,6
2013-07-30,1,28,PhD,Single,0,0,49,37929.0,202,2,46,3,2,10,2,4,2,5,7,1,0,0,1,0,0,1,1,2,6
2013-09-05,1,62,Graduation,Together,0,0,66,86610.0,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0,0,5
2013-01-11,1,27,Master,Married,0,0,20,80141.0,1184,102,673,52,40,40,1,7,4,10,6,0,0,0,0,1,0,1,0,1,3
2013-06-03,1,58,2n Cycle,Married,0,0,54,72635.0,390,22,323,104,35,107,1,6,8,6,3,1,0,0,0,0,0,0,1,1,3
2012-11-22,2,42,Graduation,Married,0,1,61,69016.0,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,0,0,3
2012-11-28,2,21,2n Cycle,Together,0,0,18,20193.0,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0,0,2
2013-03-25,1,38,Graduation,Married,1,0,45,27573.0,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,0,0,2
2013-06-27,1,34,Basic,Single,1,0,26,15862.0,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,0,0,2
2013-02-12,1,37,PhD,Married,1,0,0,49544.0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,0,0,4
2014-01-23,0,34,Graduation,Married,1,0,28,33228.0,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-10-08,1,35,Graduation,Together,0,0,49,70440.0,690,117,499,76,102,88,1,5,10,7,3,1,0,0,0,0,0,0,1,1,3
2014-01-17,0,43,Graduation,Together,1,1,84,38232.0,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,0,0,6
2012-11-03,2,57,PhD,Married,1,1,38,22554.0,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,0,0,2
2014-06-04,0,31,PhD,Married,1,0,53,23536.0,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,6
2013-10-25,1,61,Graduation,Married,0,1,88,49413.0,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,0,0,5
2014-03-25,0,45,Graduation,Married,1,1,99,42231.0,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,0,0,6
2012-08-08,2,32,Master,Divorced,0,0,12,78789.0,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0,0,3
2013-07-23,1,45,Graduation,Together,0,1,35,56534.0,691,7,61,10,0,46,4,10,4,7,8,0,1,0,1,0,0,1,0,2,5
2013-01-04,1,42,Graduation,Single,0,1,5,58350.0,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,0,0,3
2013-07-19,1,24,Graduation,Single,0,0,77,81217.0,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0,0,5
2013-07-19,1,62,Graduation,Single,0,1,45,49090.0,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,0,0,3
2013-07-06,1,26,Master,Divorced,0,0,71,61787.0,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,0,5
2013-02-19,1,28,PhD,Married,1,0,40,18169.0,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2012-08-27,2,31,2n Cycle,Single,1,0,82,24336.0,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,0,0,6
2012-12-31,2,22,Graduation,Married,0,0,70,18222.0,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-05-23,1,61,Graduation,Divorced,0,1,87,62335.0,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,0,0,6
2012-09-19,2,41,2n Cycle,Together,1,1,95,42033.0,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,0,0,6
2013-02-27,1,30,PhD,Married,0,0,72,86580.0,532,21,127,26,20,20,0,4,2,5,1,0,0,0,0,1,0,0,0,1,6
2012-09-22,2,55,PhD,Divorced,1,1,5,41437.0,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1
2014-03-05,0,63,Master,Widow,0,2,86,73705.0,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,0,0,5
2012-08-31,2,36,Graduation,Married,0,1,80,61064.0,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,0,0,3
2014-03-30,0,59,Master,Married,1,1,62,38452.0,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-11-20,1,24,Graduation,Single,1,0,49,18358.0,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,0,0,6
2014-03-21,0,41,PhD,Together,0,1,85,55012.0,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,0,0,6
2012-10-02,2,39,Basic,Together,1,0,7,9722.0,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,0,0,4
2013-09-23,1,29,PhD,Married,1,0,6,38175.0,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0,0,1
2012-09-20,2,56,Master,Together,0,1,25,58656.0,962,12,194,16,24,12,4,7,8,13,6,0,0,0,0,1,0,0,0,1,1
2012-08-16,2,47,Graduation,Together,0,1,55,52117.0,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,0,0,2
2014-01-02,0,36,Graduation,Married,1,0,81,64813.0,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,0,0,5
2014-03-01,0,41,PhD,Married,0,1,98,54222.0,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,0,0,6
2014-06-17,0,28,Graduation,Married,0,0,31,83512.0,1060,61,835,80,20,101,1,4,7,10,1,1,1,1,0,1,0,1,1,4,3
2013-08-28,1,54,Master,Married,0,1,30,77520.0,940,44,396,0,88,58,1,8,7,7,4,1,0,1,0,1,0,1,1,3,4
2013-04-09,1,35,Graduation,Together,0,1,98,41154.0,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,0,0,6
2012-11-10,2,46,Graduation,Married,0,0,92,80398.0,342,51,936,207,35,26,1,5,8,12,3,0,0,0,0,1,0,0,0,1,6
2014-05-29,0,22,Basic,Single,1,0,41,18746.0,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,0,0,5
2012-11-13,2,28,Graduation,Together,1,0,68,35196.0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,0,0,3
2013-05-20,1,57,Graduation,Single,0,1,78,60230.0,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,0,0,5
2014-05-08,0,37,Graduation,Married,1,1,46,22108.0,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-09-05,1,39,Graduation,Together,1,1,71,44392.0,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,0,0,6
2012-11-25,2,36,PhD,Married,0,1,6,55424.0,462,61,184,10,53,107,4,7,5,9,6,0,0,1,0,0,0,1,0,1,3
2013-01-13,1,34,Graduation,Married,1,0,82,17688.0,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,0,0,6
2013-05-01,1,30,PhD,Married,0,0,71,92491.0,979,44,935,29,25,22,1,7,5,12,3,1,0,0,1,1,0,1,1,3,6
2013-12-14,1,22,Graduation,Single,0,0,32,90273.0,704,129,853,120,74,111,1,5,6,7,2,1,0,0,1,1,0,1,1,3,3
2014-04-02,0,52,PhD,Widow,0,0,28,82571.0,861,31,558,62,95,79,0,6,5,13,2,0,0,0,0,1,0,0,0,1,3
2014-01-28,0,32,PhD,Single,1,0,20,38513.0,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,0,0,4
2014-04-18,0,35,Master,Single,1,0,10,16653.0,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,0,0,1
2012-10-29,2,57,Graduation,Together,1,1,7,42586.0,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,0,1
2013-01-07,1,48,Basic,Single,0,1,67,23529.0,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0,0,6
2013-03-08,1,52,Master,Together,1,1,48,74881.0,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,0,0,5
2013-02-17,1,62,Graduation,Married,0,1,61,71107.0,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,0,0,3
2014-03-23,0,50,PhD,Together,1,1,36,46910.0,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,0,0,2
2012-12-28,2,53,Graduation,Married,0,0,77,18690.0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,0,6
2013-04-27,1,58,Graduation,Divorced,1,1,90,37244.0,18,2,10,0,0,25,1,1,1,2,7,0,0,1,0,0,0,0,0,1,6
2014-03-12,0,48,Graduation,Together,0,0,35,82427.0,482,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,0,0,0,1,3
2013-05-06,1,55,2n Cycle,Single,0,1,38,75342.0,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,0,0,2
2013-02-18,1,59,Graduation,Divorced,0,1,46,70044.0,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,0,0,2
2014-04-24,0,47,Graduation,Single,1,1,33,79146.0,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,0,0,2
2013-11-26,1,50,Graduation,Married,0,0,70,77437.0,560,21,442,29,44,29,1,4,5,13,1,0,0,0,0,1,0,0,0,1,6
2014-05-24,0,55,Graduation,Married,0,1,51,54984.0,173,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,0,0,1,1,2
2013-12-11,1,42,PhD,Married,1,0,18,42403.0,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,0,0,1
2014-04-24,0,50,Graduation,Together,0,1,97,55761.0,136,1,12,0,3,32,2,4,1,3,6,0,0,0,1,0,0,0,0,1,6
2013-04-18,1,30,Graduation,Together,1,0,32,37292.0,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,0,0,3
2014-05-28,0,69,PhD,Single,0,0,9,45576.0,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,0,1
2013-01-16,1,66,Graduation,Together,0,0,6,70321.0,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,0,3
2013-01-20,1,44,PhD,Divorced,0,1,80,58086.0,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,0,0,6
2012-10-26,2,60,Graduation,Married,0,0,74,81795.0,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,0,5
2012-11-20,2,65,Basic,Together,0,0,49,28389.0,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,0,2
2013-09-28,1,67,Master,Married,0,0,21,66835.0,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,0,3
2013-05-29,1,44,Graduation,Divorced,0,1,95,69901.0,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,0,0,3
2013-03-03,1,64,PhD,Married,0,0,56,80360.0,1493,86,454,112,43,43,2,4,4,5,2,1,0,0,1,1,0,0,1,3,5
2012-10-16,2,51,PhD,Together,0,1,48,63342.0,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,1,0,1,2
2012-09-12,2,38,Graduation,Married,0,1,26,44989.0,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,0,0,3
2014-02-27,0,34,2n Cycle,Single,1,0,3,31859.0,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1
2013-02-12,1,64,PhD,Widow,0,1,39,51569.0,380,0,47,6,0,34,4,7,1,7,8,0,0,0,1,0,0,1,0,1,4
2012-12-25,2,41,Graduation,Widow,1,1,33,30372.0,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-03-17,1,34,Basic,Single,1,1,42,16014.0,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,0,0,2
2013-11-06,1,45,Graduation,Married,1,1,80,41120.0,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,0,0,6
2013-08-04,1,42,Master,Single,1,0,9,39763.0,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,0,0,1
2014-05-10,0,59,PhD,Married,1,1,52,38725.0,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,0,0,2
2013-05-26,1,41,Graduation,Married,1,0,78,77981.0,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,0,0,5
2013-09-10,1,49,2n Cycle,Married,0,1,68,62905.0,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,0,0,5
2013-03-10,1,34,2n Cycle,Divorced,1,0,45,13533.0,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-10-23,1,38,Graduation,Together,0,1,47,59481.0,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,0,0,5
2013-08-20,1,36,Graduation,Married,0,1,34,72117.0,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,0,0,5
2013-09-07,1,27,2n Cycle,Married,1,0,81,21955.0,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,0,0,6
2013-03-26,1,57,Graduation,Married,0,1,72,67131.0,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,0,0,5
2014-06-16,0,34,PhD,Single,1,0,23,36802.0,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,0,2
2013-05-08,1,31,Graduation,Together,0,0,29,71853.0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,0,5
2014-06-15,0,53,Basic,Married,0,0,80,28249.0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,0,6
2013-10-20,1,38,Master,Married,0,1,30,47808.0,123,1,26,2,0,72,2,3,2,3,7,0,0,1,0,0,0,0,0,1,3
2012-09-18,2,38,PhD,Divorced,1,0,15,25509.0,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,0,0,1
2013-04-18,1,67,PhD,Married,0,0,86,51012.0,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,0,2
2012-10-05,2,27,Graduation,Single,0,0,68,70596.0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,0,6
2013-06-08,1,61,PhD,Together,0,0,54,85431.0,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,0,5
2014-03-18,0,47,Graduation,Married,0,1,44,42664.0,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,0,0,2
2012-10-29,2,57,Graduation,Together,1,1,7,42586.0,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,0,1
2012-08-29,2,27,Graduation,Single,1,0,87,29760.0,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,0,0,6
2012-10-13,2,35,PhD,Married,0,0,59,28973.0,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,0,6
2013-08-06,1,40,PhD,Together,1,0,16,39435.0,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,0,0,1
2013-08-01,1,29,2n Cycle,Married,0,0,1,65370.0,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,0,4
2012-12-17,2,33,Basic,Single,1,0,64,20194.0,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,0,0,6
2014-02-17,0,38,PhD,Single,1,1,72,42473.0,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,0,0,6
2012-10-14,2,44,Graduation,Married,0,0,98,64590.0,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,0,6
2013-11-28,1,54,Graduation,Together,0,1,91,71232.0,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,0,0,6
2013-01-01,1,42,Graduation,Together,1,1,8,34600.0,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0,0,1
2012-11-03,2,45,Graduation,Single,1,1,20,46904.0,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,0,0,4
2012-09-21,2,39,Graduation,Married,0,1,6,49094.0,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,0,0,3
2013-12-09,1,30,Graduation,Together,1,0,54,36075.0,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,0,0,5
2012-08-28,2,33,2n Cycle,Together,1,1,72,60839.0,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,0,0,3
2013-11-02,1,34,Graduation,Together,0,1,46,77298.0,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,0,0,3
2013-08-05,1,63,Graduation,Together,1,1,11,34026.0,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,0,0,1
2014-04-12,0,51,PhD,Single,1,1,21,48918.0,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,0,1
2013-08-15,1,51,2n Cycle,Together,0,0,89,82122.0,734,22,350,151,25,100,1,3,9,13,1,0,0,0,0,1,0,0,0,1,5
2014-02-07,0,38,Graduation,Single,1,0,82,37697.0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,0,0,6
2013-07-13,1,61,Graduation,Together,1,1,69,34074.0,135,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,0,0,0,1,5
2013-06-14,1,53,Master,Married,1,1,55,28520.0,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0,0,2
2013-10-03,1,58,Graduation,Single,0,1,13,62535.0,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,0,0,4
2014-04-16,0,37,Master,Single,1,0,80,36273.0,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,0,0,6
2014-06-06,0,50,Graduation,Together,0,2,97,63404.0,734,26,70,11,44,17,2,6,3,4,4,1,0,0,0,0,0,0,1,1,6
2014-05-02,0,33,2n Cycle,Together,1,0,27,75774.0,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,0,0,3
2014-06-27,0,38,Graduation,Together,0,1,99,78416.0,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,0,0,3
2012-10-14,2,38,Graduation,Together,0,1,87,75702.0,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,0,0,0,1,6
2013-04-28,1,62,Master,Together,1,1,85,59385.0,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,0,0,6
2013-03-20,1,47,Graduation,Single,1,1,30,37070.0,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,0,0,4
2014-01-10,0,63,Graduation,Married,1,1,82,44689.0,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,0,0,0,1,6
2013-06-08,1,55,Graduation,Together,0,1,21,53977.0,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,0,0,3
2013-12-07,1,47,PhD,Single,0,2,92,7144.0,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,0,0,3
2013-06-04,1,49,Graduation,Single,1,1,95,18701.0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0,0,6
2014-04-28,0,58,Graduation,Married,0,0,2,90369.0,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,0,1
2012-11-05,2,38,PhD,Single,0,0,74,63159.0,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,0,0,0,1,5
2012-10-04,2,46,Graduation,Together,1,1,49,37758.0,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,0,0,2
2012-11-16,2,49,PhD,Single,0,1,71,46757.0,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,0,0,3
2014-06-28,0,45,Master,Married,0,0,72,79734.0,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,0,0,1,1,6
2013-01-20,1,21,Graduation,Together,0,0,68,63207.0,438,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,0,0,1,1,5
2013-02-14,1,59,Graduation,Divorced,0,1,4,72071.0,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,0,0,3
2013-07-21,1,30,PhD,Together,1,0,80,21840.0,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,0,0,6
2013-09-28,1,31,2n Cycle,Together,0,1,15,58582.0,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,0,0,0,1,4
2013-07-19,1,62,Graduation,Single,0,0,70,72282.0,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,0,3
2013-08-31,1,57,Graduation,Married,0,2,91,50387.0,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,0,0,6
2014-06-15,0,53,PhD,Together,1,1,10,32583.0,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1
2014-04-07,0,52,Graduation,Together,0,1,99,62568.0,362,17,398,80,35,61,3,5,3,5,4,1,0,0,0,0,0,0,1,1,5
2013-10-11,1,42,Master,Divorced,1,1,25,44635.0,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-10-04,1,42,Master,Single,1,1,34,33316.0,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,0,0,2
2013-08-09,1,45,Graduation,Married,0,1,57,63967.0,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,0,0,3
2012-09-04,2,34,2n Cycle,Together,0,0,84,52513.0,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,0,3
2013-09-15,1,44,Graduation,Married,1,0,51,25293.0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0,0,2
2013-08-25,1,48,PhD,Widow,0,1,97,54111.0,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,0,0,5
2013-02-15,1,27,Graduation,Together,0,0,13,78394.0,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,0,3
2013-05-23,1,55,Master,Married,0,0,92,80739.0,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,0,5
2013-05-22,1,38,Master,Together,1,0,30,22669.0,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,0,0,5
2013-10-08,1,26,Graduation,Single,1,0,30,29236.0,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,0,0,2
2013-03-15,1,54,Graduation,Together,0,1,11,44911.0,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,0,0,4
2013-02-17,1,51,PhD,Married,0,1,72,54693.0,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,0,0,5
2014-03-20,0,40,Graduation,Together,1,0,39,48186.0,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,0,0,5
2013-09-11,1,36,Graduation,Married,1,1,0,54809.0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,0,0,4
2012-12-10,2,34,Graduation,Together,1,1,15,41580.0,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,0,0,1
2013-09-09,1,43,PhD,Married,0,0,12,80336.0,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,0,3
2013-03-22,1,56,Graduation,Married,0,1,56,47743.0,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,0,0,0,1,2
2012-08-03,2,57,2n Cycle,Married,0,1,39,62972.0,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,0,0,3
2012-09-22,2,58,PhD,Divorced,0,1,55,57333.0,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,0,0,3
2013-02-11,1,31,PhD,Together,1,0,60,32313.0,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,0,0,6
2013-06-03,1,60,Master,Widow,0,0,73,84953.0,167,48,602,63,72,72,1,3,10,4,2,1,0,0,1,1,0,1,1,3,5
2014-04-23,0,46,Master,Divorced,1,0,90,27071.0,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,0,0,6
2013-08-31,1,56,Master,Together,0,0,86,68148.0,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,0,0,5
